name,location,trade,grade_type,attribution,url
重庆市垫江县人民医院,重庆市,公立医院,三甲,综合医院,
重庆市第九人民医院,重庆市,公立医院,三甲,综合医院,
重庆市涪陵中心医院,重庆市,公立医院,三甲,综合医院,
重庆市江津区中心医院,重庆市,公立医院,三甲,综合医院,
重庆市九龙坡区中医院,重庆市,公立医院,三甲,综合医院,
重庆市人民医院,重庆市,公立医院,三甲,综合医院,
重庆市人民医院三院院区,重庆市,公立医院,三甲,综合医院,
重庆市沙坪坝区人民医院井双院区,重庆市,公立医院,三甲,综合医院,
武警重庆总队医院,重庆市,公立医院,三甲,综合医院,
中国科学院大学重庆仁济医院,重庆市,公立医院,三甲,综合医院,
中国人民解放军陆军第九五八医院,重庆市,公立医院,三甲,综合医院,
重庆大学附属肿瘤医院,重庆市,公立医院,三甲,专科医院,
重庆市妇幼保健院,重庆市,公立医院,三甲,专科医院,
重庆市北碚区中医院,重庆市,公立医院,三甲,专科医院,
重庆市垫江县中医院,重庆市,公立医院,三甲,专科医院,
重庆市涪陵区中医院,重庆市,公立医院,三甲,专科医院,
重庆市铜梁区中医院,重庆市,公立医院,三甲,专科医院,
重庆市医疗急救中心,重庆市,公立医院,三甲,专科医院,
重庆市中医院,重庆市,公立医院,三甲,专科医院,
重庆医科大学附属口腔医院,重庆市,公立医院,三甲,专科医院,
重庆永川区中医院,重庆市,公立医院,三甲,专科医院,
西南医院整形美容外科医院,重庆市,公立医院,三甲,专科医院,
永川区中医院凤凰湖分院,重庆市,公立医院,三甲,专科医院,
云阳县中医院,重庆市,公立医院,三甲,专科医院,
重庆市南川区人民医院妇儿分院,重庆市,公立医院,三乙,综合医院,
重庆市精神卫生中心,重庆市,公立医院,三乙,专科医院,
重庆市红十字会医院(江北区人民医院),重庆市,公立医院,二甲,综合医院,
重庆市渝北区人民医院,重庆市,公立医院,二甲,综合医院,
长安汽车有限责任公司第二职工医院,重庆市,公立医院,二甲,综合医院,
重庆长寿化工园区医院,重庆市,公立医院,二甲,综合医院,
重庆奉节县人民医院,重庆市,公立医院,二甲,综合医院,
重庆江津市第二人民医院,重庆市,公立医院,二甲,综合医院,
重庆建设医院,重庆市,公立医院,二甲,综合医院,
重庆两江新区第一人民医院,重庆市,公立医院,二甲,综合医院,
重庆三峡医药高等专科学校附属医院,重庆市,公立医院,二甲,综合医院,
重庆市巴南区第二人民医院,重庆市,公立医院,二甲,综合医院,
重庆市巴南区人民医院,重庆市,公立医院,二甲,综合医院,
重庆市第七人民医院,重庆市,公立医院,二甲,综合医院,
重庆市第十二人民医院,重庆市,公立医院,二甲,综合医院,
重庆市第十三人民医院,重庆市,公立医院,二甲,综合医院,
重庆市东华医院,重庆市,公立医院,二甲,综合医院,
重庆市东南医院,重庆市,公立医院,二甲,综合医院,
重庆市丰都县人民医院,重庆市,公立医院,二甲,综合医院,
重庆市合川区人民医院,重庆市,公立医院,二甲,综合医院,
重庆市嘉陵医院,重庆市,公立医院,二甲,综合医院,
重庆市九龙坡区第二人民医院,重庆市,公立医院,二甲,综合医院,
重庆市九龙坡区第五人民医院,重庆市,公立医院,二甲,综合医院,
重庆市九龙坡区第一人民医院,重庆市,公立医院,二甲,综合医院,
重庆市九龙坡区西南铝医院,重庆市,公立医院,二甲,综合医院,
重庆市梁平区人民医院,重庆市,公立医院,二甲,综合医院,
重庆市綦江齿轮厂职工医院,重庆市,公立医院,二甲,综合医院,
重庆市荣昌区人民医院,重庆市,公立医院,二甲,综合医院,
重庆市沙坪坝区人民医院,重庆市,公立医院,二甲,综合医院,
重庆市松藻矿务局职工医院,重庆市,公立医院,二甲,综合医院,
重庆市铜梁区人民医院,重庆市,公立医院,二甲,综合医院,
重庆市万盛经济技术开发区人民医院,重庆市,公立医院,二甲,综合医院,
重庆市万盛区人民医院,重庆市,公立医院,二甲,综合医院,
重庆市万州区第二人民医院,重庆市,公立医院,二甲,综合医院,
重庆市万州区第一人民医院,重庆市,公立医院,二甲,综合医院,
重庆市万州区人民医院,重庆市,公立医院,二甲,综合医院,
重庆市武隆区人民医院,重庆市,公立医院,二甲,综合医院,
重庆市西南铝医院,重庆市,公立医院,二甲,综合医院,
重庆市秀山县人民医院,重庆市,公立医院,二甲,综合医院,
重庆市中梁山煤矿职工医院,重庆市,公立医院,二甲,综合医院,
重庆市忠县人民医院,重庆市,公立医院,二甲,综合医院,
重庆潼南区人民医院,重庆市,公立医院,二甲,综合医院,
重庆巫山县人民医院,重庆市,公立医院,二甲,综合医院,
重庆医科大学附属第一医院第一分院,重庆市,公立医院,二甲,综合医院,
重庆医科大学附属康复医院大公馆院区,重庆市,公立医院,二甲,综合医院,
重庆永川区人民医院,重庆市,公立医院,二甲,综合医院,
重庆渝西医院,重庆市,公立医院,二甲,综合医院,
南桐总医院,重庆市,公立医院,二甲,综合医院,
彭水县人民医院,重庆市,公立医院,二甲,综合医院,
石柱土家族自治县人民医院,重庆市,公立医院,二甲,综合医院,
天府矿务局总医院,重庆市,公立医院,二甲,综合医院,
西南铝业集团有限公司职工医院,重庆市,公立医院,二甲,综合医院,
重庆市中医骨科医院,重庆市,公立医院,二甲,专科医院,
北碚区妇幼保健院,重庆市,公立医院,二甲,专科医院,
重庆丰都县中医院,重庆市,公立医院,二甲,专科医院,
重庆合川区中医院,重庆市,公立医院,二甲,专科医院,
重庆江北区中医院,重庆市,公立医院,二甲,专科医院,
重庆綦江区中医院,重庆市,公立医院,二甲,专科医院,
重庆荣昌县中医院,重庆市,公立医院,二甲,专科医院,
重庆市巴南区中医院,重庆市,公立医院,二甲,专科医院,
重庆市璧山区妇幼保健院,重庆市,公立医院,二甲,专科医院,
重庆市璧山区中医院,重庆市,公立医院,二甲,专科医院,
重庆市长寿区妇幼保健院,重庆市,公立医院,二甲,专科医院,
重庆市大足区妇幼保健院,重庆市,公立医院,二甲,专科医院,
重庆市奉节县中医院,重庆市,公立医院,二甲,专科医院,
重庆市涪陵区妇幼保健院,重庆市,公立医院,二甲,专科医院,
重庆市江津区妇幼保健院,重庆市,公立医院,二甲,专科医院,
重庆市九龙坡区中医骨科医院,重庆市,公立医院,二甲,专科医院,
重庆市开州区中医院,重庆市,公立医院,二甲,专科医院,
重庆市梁平区中医医院,重庆市,公立医院,二甲,专科医院,
重庆市彭水县中医院,重庆市,公立医院,二甲,专科医院,
重庆市黔江区中医院,重庆市,公立医院,二甲,专科医院,
重庆市万州区中医院,重庆市,公立医院,二甲,专科医院,
重庆市永川区妇幼保健院,重庆市,公立医院,二甲,专科医院,
重庆市渝北区中医院,重庆市,公立医院,二甲,专科医院,
重庆潼南区中医院,重庆市,公立医院,二甲,专科医院,
重庆巫山县中医院,重庆市,公立医院,二甲,专科医院,
重庆忠县中医院,重庆市,公立医院,二甲,专科医院,
大足区中医院,重庆市,公立医院,二甲,专科医院,
开州区妇幼保健院,重庆市,公立医院,二甲,专科医院,
彭水县妇幼保健院,重庆市,公立医院,二甲,专科医院,
荣昌县妇幼保健院,重庆市,公立医院,二甲,专科医院,
石柱土家族自治县中医院,重庆市,公立医院,二甲,专科医院,
铜梁区妇女儿童医院,重庆市,公立医院,二甲,专科医院,
秀山土家族苗族自治县中医医院,重庆市,公立医院,二甲,专科医院,
渝北区妇幼保健院,重庆市,公立医院,二甲,专科医院,
重庆北部新区第二人民医院,重庆市,公立医院,二乙,综合医院,
重庆城口县人民医院,重庆市,公立医院,二乙,综合医院,
重庆涪陵建峰医院,重庆市,公立医院,二乙,综合医院,
重庆涪陵生殖健康中心,重庆市,公立医院,二乙,综合医院,
重庆Ｏ九四职工医院,重庆市,公立医院,二乙,综合医院,
重庆市大渡口区第一人民医院,重庆市,公立医院,二乙,综合医院,
重庆市大渡口区人民医院,重庆市,公立医院,二乙,综合医院,
重庆市涪陵区人民医院,重庆市,公立医院,二乙,综合医院,
重庆市高新区人民医院,重庆市,公立医院,二乙,综合医院,
重庆市南岸区第二人民医院,重庆市,公立医院,二乙,综合医院,
重庆市南岸区第一人民医院,重庆市,公立医院,二乙,综合医院,
重庆市南岸区东港中心医院,重庆市,公立医院,二乙,综合医院,
重庆市南川区红十字会博爱医院,重庆市,公立医院,二乙,综合医院,
重庆望江医院,重庆市,公立医院,二乙,综合医院,
重庆长航医院,重庆市,公立医院,二乙,综合医院,
电子工业部四一二医院,重庆市,公立医院,二乙,综合医院,
高新园第二人民医院,重庆市,公立医院,二乙,综合医院,
南桐矿务局总医院塔山分院,重庆市,公立医院,二乙,综合医院,
彭水县民族医疗保健医院,重庆市,公立医院,二乙,综合医院,
永川区六五二医院,重庆市,公立医院,二乙,综合医院,
中国船舶工业总公司六五二医院,重庆市,公立医院,二乙,综合医院,
重庆港口医院,重庆市,公立医院,二乙,专科医院,
重庆合川区中西医结合医院,重庆市,公立医院,二乙,专科医院,
重庆綦江县中医院,重庆市,公立医院,二乙,专科医院,
重庆市长寿区中医院,重庆市,公立医院,二乙,专科医院,
重庆市九龙坡区第二中医院,重庆市,公立医院,二乙,专科医院,
重庆市开州区结核病防治所,重庆市,公立医院,二乙,专科医院,
重庆市南岸区第一中医院,重庆市,公立医院,二乙,专科医院,
重庆市綦江区妇幼保健院,重庆市,公立医院,二乙,专科医院,
重庆市沙坪坝区中医院,重庆市,公立医院,二乙,专科医院,
重庆市万盛经济技术开发区中医院,重庆市,公立医院,二乙,专科医院,
重庆市万盛经开区中医院,重庆市,公立医院,二乙,专科医院,
重庆市忠县妇幼保健院,重庆市,公立医院,二乙,专科医院,
武隆县中医院,重庆市,公立医院,二乙,专科医院,
酉阳土家族苗族自治县中医医院,重庆市,公立医院,二乙,专科医院,
重庆存济口腔医院,重庆市,私立医院,三丙,专科医院,
重庆江北黄泥磅医院,重庆市,私立医院,二甲,综合医院,
重庆骑士医院,重庆市,私立医院,二甲,综合医院,
重庆市儿童爱心庄园,重庆市,私立医院,二甲,综合医院,
重庆市黔江民族医院,重庆市,私立医院,二甲,综合医院,
重庆颐宁医院,重庆市,私立医院,二甲,综合医院,
开州安康医院,重庆市,私立医院,二甲,综合医院,
重庆奥林中医肛肠医院,重庆市,私立医院,二甲,专科医院,
重庆育恩联合妇产医院,重庆市,私立医院,二甲,专科医院,
重庆芳华医院,重庆市,私立医院,二乙,综合医院,
重庆渝东医院,重庆市,私立医院,二乙,综合医院,
南川宏仁医院,重庆市,私立医院,二乙,综合医院,
忠县红滨医院,重庆市,私立医院,二乙,综合医院,
重庆市长城医院,重庆市,私立医院,二乙,专科医院,
开县任洪霞妇产医院,重庆市,私立医院,二乙,专科医院,
万州爱瑞阳光眼科医院,重庆市,私立医院,二乙,专科医院,
重庆海扶医院,重庆市,私立医院,一甲,专科医院,
